vote_id,chamber,congress,session,clerk_rollnumber,rollnumber,date,bill_number,n_compared,agreement
senate_117_1_406,senate,117,1,406,406,2021-10-05,PN568,92,1.0
senate_117_1_408,senate,117,1,408,408,2021-10-06,PN640,93,1.0
senate_117_1_411,senate,117,1,411,411,2021-10-07,S1301,92,1.0
senate_117_1_413,senate,117,1,413,413,2021-10-07,PN566,87,1.0
senate_117_1_415,senate,117,1,415,415,2021-10-19,PN561,90,1.0
senate_117_1_418,senate,117,1,418,418,2021-10-20,PN572,93,1.0
senate_117_1_421,senate,117,1,421,421,2021-10-21,PN563,92,1.0
senate_117_1_422,senate,117,1,422,422,2021-10-21,PN270,91,1.0
senate_117_1_423,senate,117,1,423,423,2021-10-21,PN643,92,1.0
senate_117_1_427,senate,117,1,427,427,2021-10-26,PN639,90,1.0
senate_117_1_428,senate,117,1,428,428,2021-10-26,PN571,91,1.0
senate_117_1_429,senate,117,1,429,429,2021-10-26,PN808,91,1.0
senate_117_1_430,senate,117,1,430,430,2021-10-26,PN803,90,1.0
senate_117_1_431,senate,117,1,431,431,2021-10-26,PN641,91,1.0
senate_117_1_437,senate,117,1,437,437,2021-10-27,PN644,91,1.0
senate_117_1_438,senate,117,1,438,438,2021-10-27,PN610,89,1.0
senate_117_1_439,senate,117,1,439,439,2021-10-27,PN370,89,1.0
senate_117_1_440,senate,117,1,440,440,2021-10-27,PN765,89,1.0
senate_117_1_441,senate,117,1,441,441,2021-10-27,PN1045,88,1.0
senate_117_1_447,senate,117,1,447,447,2021-10-28,PN998,80,1.0
senate_117_1_448,senate,117,1,448,448,2021-10-28,PN806,76,1.0
senate_117_1_451,senate,117,1,451,451,2021-11-02,PN364,92,1.0
senate_117_1_452,senate,117,1,452,452,2021-11-02,PN413,92,1.0
senate_117_1_453,senate,117,1,453,453,2021-11-02,PN635,92,1.0
senate_117_1_454,senate,117,1,454,454,2021-11-02,PN540,92,1.0
senate_117_1_455,senate,117,1,455,455,2021-11-02,PN453,92,1.0
senate_117_1_464,senate,117,1,464,464,2021-11-04,PN367,91,1.0
senate_117_1_466,senate,117,1,466,466,2021-11-15,PN916,86,1.0
senate_117_1_468,senate,117,1,468,468,2021-11-16,PN425,88,1.0
senate_117_1_471,senate,117,1,471,471,2021-11-17,PN604,93,1.0
senate_117_1_473,senate,117,1,473,473,2021-11-29,HR4350,89,1.0
senate_117_1_477,senate,117,1,477,477,2021-12-02,HR6119,91,1.0
senate_117_1_478,senate,117,1,478,478,2021-12-06,PN1322,86,1.0
senate_117_1_480,senate,117,1,480,480,2021-12-07,PN450,92,1.0
senate_117_1_482,senate,117,1,482,482,2021-12-07,PN565,92,1.0
senate_117_1_485,senate,117,1,485,485,2021-12-08,PN930,93,1.0
senate_117_1_487,senate,117,1,487,487,2021-12-08,PN715,92,1.0
senate_117_1_489,senate,117,1,489,489,2021-12-08,SJRES29,93,1.0
senate_117_1_490,senate,117,1,490,490,2021-12-09,S610,93,1.0
senate_117_1_492,senate,117,1,492,492,2021-12-09,PN1167,82,1.0
senate_117_1_493,senate,117,1,493,493,2021-12-09,PN807,80,1.0
senate_117_1_495,senate,117,1,495,495,2021-12-14,PN1208,92,1.0
senate_117_1_496,senate,117,1,496,496,2021-12-14,S1605,92,1.0
senate_117_1_498,senate,117,1,498,498,2021-12-14,SJRES33,92,1.0
senate_117_1_506,senate,117,1,506,506,2021-12-17,PN874,74,1.0
senate_117_1_508,senate,117,1,508,508,2021-12-17,PN1212,71,1.0
senate_117_1_510,senate,117,1,510,510,2021-12-17,PN1213,66,1.0
senate_117_1_512,senate,117,1,512,512,2021-12-17,PN1173,65,1.0
senate_117_1_514,senate,117,1,514,514,2021-12-17,PN1171,65,1.0
senate_117_1_516,senate,117,1,516,516,2021-12-17,PN801,64,1.0
senate_117_1_518,senate,117,1,518,518,2021-12-17,PN802,64,1.0
senate_117_1_520,senate,117,1,520,520,2021-12-17,PN1172,64,1.0
senate_117_1_522,senate,117,1,522,522,2021-12-17,PN1174,64,1.0
senate_117_1_524,senate,117,1,524,524,2021-12-18,PN997,64,1.0
senate_117_1_527,senate,117,1,527,527,2021-12-18,PN1168,62,1.0
senate_117_1_528,senate,117,1,528,528,2021-12-18,PN1169,61,1.0
senate_117_2_1,senate,117,2,1,529,2022-01-05,PN496,80,1.0
senate_117_2_3,senate,117,2,3,531,2022-01-10,PN1321,88,1.0
senate_117_2_5,senate,117,2,5,533,2022-01-11,PN435,86,1.0
senate_117_2_8,senate,117,2,8,536,2022-01-13,S3436,92,1.0
senate_117_2_9,senate,117,2,9,537,2022-01-19,HR5746,93,1.0
senate_117_2_12,senate,117,2,12,540,2022-01-31,PN1494,85,1.0
senate_117_2_14,senate,117,2,14,542,2022-02-01,PN1499,89,1.0
senate_117_2_16,senate,117,2,16,544,2022-02-01,PN1506,90,1.0
senate_117_2_18,senate,117,2,18,546,2022-02-01,PN386,90,1.0
senate_117_2_19,senate,117,2,19,547,2022-02-01,PN638,90,1.0
senate_117_2_20,senate,117,2,20,548,2022-02-01,PN800,86,1.0
senate_117_2_22,senate,117,2,22,550,2022-02-02,PN1203,88,1.0
senate_117_2_23,senate,117,2,23,551,2022-02-02,PN1204,88,1.0
senate_117_2_26,senate,117,2,26,554,2022-02-02,PN996,89,1.0
senate_117_2_27,senate,117,2,27,555,2022-02-02,PN1201,88,1.0
senate_117_2_28,senate,117,2,28,556,2022-02-02,PN1577,85,1.0
senate_117_2_29,senate,117,2,29,557,2022-02-02,PN1567,87,1.0
senate_117_2_30,senate,117,2,30,558,2022-02-02,PN1060,87,1.0
senate_117_2_31,senate,117,2,31,559,2022-02-02,PN782,87,1.0
senate_117_2_32,senate,117,2,32,560,2022-02-02,PN1018,87,1.0
senate_117_2_33,senate,117,2,33,561,2022-02-03,PN1020,87,1.0
senate_117_2_34,senate,117,2,34,562,2022-02-03,PN1528,86,1.0
senate_117_2_35,senate,117,2,35,563,2022-02-03,PN1508,81,1.0
senate_117_2_44,senate,117,2,44,572,2022-02-09,PN1183,90,1.0
senate_117_2_52,senate,117,2,52,580,2022-02-10,PN1537,90,1.0
senate_117_2_54,senate,117,2,54,582,2022-02-14,PN1593,87,1.0
senate_117_2_56,senate,117,2,56,584,2022-02-16,PN730,88,1.0
senate_117_2_57,senate,117,2,57,585,2022-02-16,PN1001,90,1.0
senate_117_2_60,senate,117,2,60,588,2022-02-17,HR6617,89,1.0
senate_117_2_64,senate,117,2,64,592,2022-02-17,HR6617,86,1.0
senate_117_2_67,senate,117,2,67,595,2022-03-02,SJRES32,87,1.0
senate_117_2_68,senate,117,2,68,596,2022-03-03,SJRES38,90,1.0
senate_117_2_69,senate,117,2,69,597,2022-03-07,HR3076,85,1.0
senate_117_2_71,senate,117,2,71,599,2022-03-08,HR3076,92,1.0
senate_117_2_72,senate,117,2,72,600,2022-03-08,PN1053,91,1.0
senate_117_2_79,senate,117,2,79,607,2022-03-14,PN1437,79,1.0
senate_117_2_81,senate,117,2,81,609,2022-03-15,SJRES37,90,1.0
senate_117_2_82,senate,117,2,82,610,2022-03-16,PN1498,91,1.0
senate_117_2_83,senate,117,2,83,611,2022-03-16,PN1485,90,1.0
senate_117_2_84,senate,117,2,84,612,2022-03-16,PN1503,92,1.0
senate_117_2_85,senate,117,2,85,613,2022-03-16,PN1495,91,1.0
senate_117_2_86,senate,117,2,86,614,2022-03-16,PN1505,90,1.0
senate_117_2_87,senate,117,2,87,615,2022-03-16,PN1479,89,1.0
senate_117_2_88,senate,117,2,88,616,2022-03-16,PN1497,88,1.0
senate_117_2_89,senate,117,2,89,617,2022-03-16,PN1500,88,1.0
senate_117_2_90,senate,117,2,90,618,2022-03-16,PN1496,88,1.0
senate_117_2_91,senate,117,2,91,619,2022-03-16,PN1507,90,1.0
senate_117_2_92,senate,117,2,92,620,2022-03-16,PN1511,90,1.0
senate_117_2_93,senate,117,2,93,621,2022-03-16,PN1381,90,1.0
senate_117_2_96,senate,117,2,96,624,2022-03-17,PN1504,88,1.0
senate_117_2_97,senate,117,2,97,625,2022-03-21,HR4521,88,1.0
senate_117_2_108,senate,117,2,108,636,2022-03-28,HR4521,89,1.0
senate_117_2_109,senate,117,2,109,637,2022-03-28,HR4521,89,1.0
senate_117_2_111,senate,117,2,111,639,2022-03-29,PN1436,93,1.0
senate_117_2_112,senate,117,2,112,640,2022-03-29,PN1575,92,1.0
senate_117_2_116,senate,117,2,116,644,2022-03-30,PN1517,93,1.0
senate_117_2_118,senate,117,2,118,646,2022-03-30,PN1660,92,1.0
senate_117_2_120,senate,117,2,120,648,2022-03-30,PN1592,93,1.0
senate_117_2_121,senate,117,2,121,649,2022-03-30,PN1601,91,1.0
senate_117_2_122,senate,117,2,122,650,2022-03-30,PN1600,91,1.0
senate_117_2_123,senate,117,2,123,651,2022-03-30,PN1599,90,1.0
senate_117_2_131,senate,117,2,131,659,2022-04-07,HR7108,93,1.0
senate_117_2_132,senate,117,2,132,660,2022-04-07,HR6968,93,1.0
senate_117_2_133,senate,117,2,133,661,2022-04-07,PN1783,93,1.0
senate_117_2_135,senate,117,2,135,663,2022-04-25,PN1529,87,1.0
senate_117_2_137,senate,117,2,137,665,2022-04-26,PN1679,91,1.0
senate_117_2_138,senate,117,2,138,666,2022-04-27,PN1478,91,1.0
senate_117_2_141,senate,117,2,141,669,2022-04-28,HR4521,90,1.0
senate_117_2_143,senate,117,2,143,671,2022-05-02,PN1052,84,1.0
senate_117_2_145,senate,117,2,145,673,2022-05-03,PN1521,90,1.0
senate_117_2_147,senate,117,2,147,675,2022-05-03,SJRES39,90,1.0
senate_117_2_161,senate,117,2,161,689,2022-05-09,PN1547,86,1.0
senate_117_2_163,senate,117,2,163,691,2022-05-10,PN1551,91,1.0
senate_117_2_165,senate,117,2,165,693,2022-05-10,PN1679,92,1.0
senate_117_2_168,senate,117,2,168,696,2022-05-11,PN1541,93,1.0
senate_117_2_171,senate,117,2,171,699,2022-05-11,PN1523,93,1.0
senate_117_2_179,senate,117,2,179,707,2022-05-17,PN1484,91,1.0
senate_117_2_180,senate,117,2,180,708,2022-05-17,PN1510,90,1.0
senate_117_2_181,senate,117,2,181,709,2022-05-17,PN1486,89,1.0
senate_117_2_183,senate,117,2,183,711,2022-05-18,PN1573,90,1.0
senate_117_2_185,senate,117,2,185,713,2022-05-18,PN1583,90,1.0
senate_117_2_190,senate,117,2,190,718,2022-05-19,HR7691,90,1.0
senate_117_2_191,senate,117,2,191,719,2022-05-19,HR7691,90,1.0
senate_117_2_192,senate,117,2,192,720,2022-05-19,S4008,88,1.0
senate_117_2_193,senate,117,2,193,721,2022-05-19,PN1748,77,1.0
senate_117_2_195,senate,117,2,195,723,2022-05-24,PN1758,86,1.0
senate_117_2_197,senate,117,2,197,725,2022-05-24,PN1482,84,1.0
senate_117_2_198,senate,117,2,198,726,2022-05-24,PN1509,83,1.0
senate_117_2_199,senate,117,2,199,727,2022-05-24,PN1481,84,1.0
senate_117_2_202,senate,117,2,202,730,2022-05-25,PN1518,87,1.0
senate_117_2_204,senate,117,2,204,732,2022-05-25,PN1562,87,1.0
senate_117_2_206,senate,117,2,206,734,2022-05-25,PN1595,86,1.0
senate_117_2_207,senate,117,2,207,735,2022-05-25,PN955,85,1.0
senate_117_2_208,senate,117,2,208,736,2022-05-25,PN1594,87,1.0
senate_117_2_210,senate,117,2,210,738,2022-05-26,HR350,87,1.0
senate_117_2_211,senate,117,2,211,739,2022-05-26,SJRES46,87,1.0
senate_117_2_213,senate,117,2,213,741,2022-06-06,PN1002,82,1.0
senate_117_2_215,senate,117,2,215,743,2022-06-07,HR3967,91,1.0
senate_117_2_225,senate,117,2,225,753,2022-06-13,HR3967,89,1.0
senate_117_2_227,senate,117,2,227,755,2022-06-15,HR3967,92,1.0
senate_117_2_230,senate,117,2,230,758,2022-06-16,HR3967,91,1.0
senate_117_2_231,senate,117,2,231,759,2022-06-16,PN1683,88,1.0
senate_117_2_232,senate,117,2,232,760,2022-06-16,PN1542,90,1.0
senate_117_2_240,senate,117,2,240,768,2022-06-23,S2938,92,1.0
senate_117_2_243,senate,117,2,243,771,2022-07-11,PN1185,81,1.0
senate_117_2_245,senate,117,2,245,773,2022-07-12,PN1975,87,1.0
senate_117_2_247,senate,117,2,247,775,2022-07-12,PN2020,86,1.0
senate_117_2_249,senate,117,2,249,777,2022-07-13,PN2021,87,1.0
senate_117_2_251,senate,117,2,251,779,2022-07-13,PN1526,88,1.0
senate_117_2_253,senate,117,2,253,781,2022-07-13,PN1834,86,1.0
senate_117_2_255,senate,117,2,255,783,2022-07-14,PN1671,85,1.0
senate_117_2_256,senate,117,2,256,784,2022-07-18,PN1688,79,1.0
senate_117_2_258,senate,117,2,258,786,2022-07-19,PN1968,88,1.0
senate_117_2_262,senate,117,2,262,790,2022-07-20,PN1969,88,1.0
senate_117_2_268,senate,117,2,268,796,2022-07-26,HR4346,89,1.0
senate_117_2_272,senate,117,2,272,800,2022-07-27,S3373,90,1.0
senate_117_2_273,senate,117,2,273,801,2022-07-28,HR7776,87,1.0
senate_117_2_275,senate,117,2,275,803,2022-08-01,PN2142,82,1.0
senate_117_2_283,senate,117,2,283,811,2022-08-04,SJRES55,90,1.0
senate_117_2_325,senate,117,2,325,853,2022-08-07,HR5376,93,1.0
senate_117_2_326,senate,117,2,326,854,2022-09-06,PN1965,84,1.0
senate_117_2_328,senate,117,2,328,856,2022-09-07,PN1502,87,1.0
senate_117_2_330,senate,117,2,330,858,2022-09-08,PN1966,85,1.0
senate_117_2_332,senate,117,2,332,860,2022-09-12,PN1684,82,1.0
senate_117_2_334,senate,117,2,334,862,2022-09-13,PN2140,89,1.0
senate_117_2_336,senate,117,2,336,864,2022-09-14,PN2141,92,1.0
senate_117_2_339,senate,117,2,339,867,2022-09-19,PN2193,84,1.0
senate_117_2_341,senate,117,2,341,869,2022-09-20,TREATYDOC1171,87,1.0
senate_117_2_344,senate,117,2,344,872,2022-09-21,PN1566,90,1.0
senate_117_2_345,senate,117,2,345,873,2022-09-21,PN2267,89,1.0
senate_117_2_346,senate,117,2,346,874,2022-09-22,S4822,91,1.0
senate_117_2_351,senate,117,2,351,879,2022-09-29,HR6833,90,1.0
senate_117_2_353,senate,117,2,353,881,2022-11-14,PN2263,89,1.0
senate_117_2_355,senate,117,2,355,883,2022-11-15,SJRES63,92,0.9891304347826086
senate_117_2_356,senate,117,2,356,884,2022-11-16,HR8404,92,1.0
senate_117_2_358,senate,117,2,358,886,2022-11-28,HR8404,90,1.0
senate_117_2_362,senate,117,2,362,890,2022-11-29,HR8404,91,1.0
senate_117_2_363,senate,117,2,363,891,2022-11-30,PN2264,91,1.0
senate_117_2_364,senate,117,2,364,892,2022-11-30,PN2143,91,1.0
senate_117_2_368,senate,117,2,368,896,2022-12-01,PN2266,90,1.0
senate_117_2_369,senate,117,2,369,897,2022-12-01,PN2192,87,1.0
senate_117_2_374,senate,117,2,374,902,2022-12-06,PN2314,89,1.0
senate_117_2_375,senate,117,2,375,903,2022-12-06,PN2365,91,1.0
senate_117_2_379,senate,117,2,379,907,2022-12-07,PN2366,89,1.0
senate_117_2_382,senate,117,2,382,910,2022-12-07,PN2438,88,1.0
senate_117_2_385,senate,117,2,385,913,2022-12-08,PN2315,90,1.0
senate_117_2_386,senate,117,2,386,914,2022-12-08,PN2261,88,1.0
senate_117_2_390,senate,117,2,390,918,2022-12-14,SJRES60,92,1.0
senate_117_2_394,senate,117,2,394,922,2022-12-15,HR7776,88,1.0
senate_117_2_407,senate,117,2,407,935,2022-12-22,S5355,88,1.0
senate_118_1_6,senate,118,1,6,6,2023-02-07,PN88,84,1.0
senate_118_1_8,senate,118,1,8,8,2023-02-09,PN92,86,1.0
senate_118_1_10,senate,118,1,10,10,2023-02-13,PN79,85,1.0
senate_118_1_12,senate,118,1,12,12,2023-02-14,PN74,86,1.0
senate_118_1_14,senate,118,1,14,14,2023-02-14,PN72,86,1.0
senate_118_1_16,senate,118,1,16,16,2023-02-14,PN71,84,1.0
senate_118_1_18,senate,118,1,18,18,2023-02-15,PN80,86,1.0
senate_118_1_19,senate,118,1,19,19,2023-02-15,PN73,85,1.0
senate_118_1_21,senate,118,1,21,21,2023-02-15,PN3,85,1.0
senate_118_1_24,senate,118,1,24,24,2023-02-16,PN91,83,1.0
senate_118_1_25,senate,118,1,25,25,2023-02-27,PN78,79,1.0
senate_118_1_27,senate,118,1,27,27,2023-02-28,PN75,82,1.0
senate_118_1_29,senate,118,1,29,29,2023-02-28,PN76,83,1.0
senate_118_1_31,senate,118,1,31,31,2023-02-28,PN77,84,1.0
senate_118_1_33,senate,118,1,33,33,2023-03-01,PN170,84,1.0
senate_118_1_34,senate,118,1,34,34,2023-03-01,PN171,84,1.0
senate_118_1_35,senate,118,1,35,35,2023-03-01,HJRES30,84,1.0
senate_118_1_36,senate,118,1,36,36,2023-03-01,PN175,84,1.0
senate_118_1_38,senate,118,1,38,38,2023-03-02,PN176,80,1.0
senate_118_1_40,senate,118,1,40,40,2023-03-06,PN166,82,1.0
senate_118_1_42,senate,118,1,42,42,2023-03-07,PN178,85,1.0
senate_118_1_44,senate,118,1,44,44,2023-03-07,PN179,84,1.0
senate_118_1_46,senate,118,1,46,46,2023-03-07,PN162,85,1.0
senate_118_1_48,senate,118,1,48,48,2023-03-08,PN27,83,1.0
senate_118_1_49,senate,118,1,49,49,2023-03-08,HJRES26,84,1.0
senate_118_1_53,senate,118,1,53,53,2023-03-14,PN122,81,1.0
senate_118_1_55,senate,118,1,55,55,2023-03-15,PN29,82,1.0
senate_118_1_57,senate,118,1,57,57,2023-03-15,PN6,81,1.0
senate_118_1_59,senate,118,1,59,59,2023-03-15,PN2,82,1.0
senate_118_1_60,senate,118,1,60,60,2023-03-16,PN85,82,1.0
senate_118_1_70,senate,118,1,70,70,2023-03-27,S316,82,1.0
senate_118_1_77,senate,118,1,77,77,2023-03-29,S316,84,1.0
senate_118_1_79,senate,118,1,79,79,2023-03-29,HJRES27,84,1.0
senate_118_1_80,senate,118,1,80,80,2023-03-29,HJRES7,80,1.0
senate_118_1_83,senate,118,1,83,83,2023-04-17,PN5,75,1.0
senate_118_1_85,senate,118,1,85,85,2023-04-18,PN69,85,1.0
senate_118_1_94,senate,118,1,94,94,2023-04-20,S870,84,1.0
senate_118_1_95,senate,118,1,95,95,2023-04-25,PN195,82,1.0
senate_118_1_98,senate,118,1,98,98,2023-04-26,SJRES11,86,1.0
senate_118_1_100,senate,118,1,100,100,2023-04-27,PN89,83,1.0
senate_118_1_102,senate,118,1,102,102,2023-05-02,PN97,86,1.0
senate_118_1_103,senate,118,1,103,103,2023-05-02,PN96,86,1.0
senate_118_1_106,senate,118,1,106,106,2023-05-02,PN180,86,1.0
senate_118_1_108,senate,118,1,108,108,2023-05-03,PN163,86,1.0
senate_118_1_109,senate,118,1,109,109,2023-05-03,HJRES39,84,1.0
senate_118_1_110,senate,118,1,110,110,2023-05-03,SJRES9,85,1.0
senate_118_1_112,senate,118,1,112,112,2023-05-03,PN289,83,1.0
senate_118_1_114,senate,118,1,114,114,2023-05-04,PN68,85,1.0
senate_118_1_115,senate,118,1,115,115,2023-05-04,PN39,82,1.0
senate_118_1_116,senate,118,1,116,116,2023-05-09,PN148,82,1.0
senate_118_1_118,senate,118,1,118,118,2023-05-10,PN156,85,1.0
senate_118_1_122,senate,118,1,122,122,2023-05-11,SJRES23,87,1.0
senate_118_1_123,senate,118,1,123,123,2023-05-11,SJRES24,87,1.0
senate_118_1_124,senate,118,1,124,124,2023-05-11,PN93,82,1.0
senate_118_1_126,senate,118,1,126,126,2023-05-16,HJRES42,86,1.0
senate_118_1_127,senate,118,1,127,127,2023-05-17,PN450,83,1.0
senate_118_1_129,senate,118,1,129,129,2023-05-17,PN455,83,1.0
senate_118_1_130,senate,118,1,130,130,2023-05-17,SJRES18,84,1.0
senate_118_1_131,senate,118,1,131,131,2023-05-17,PN95,85,1.0
senate_118_1_135,senate,118,1,135,135,2023-06-01,HJRES45,85,1.0
senate_118_1_146,senate,118,1,146,146,2023-06-01,HR3746,87,1.0
senate_118_1_147,senate,118,1,147,147,2023-06-06,PN18,81,1.0
senate_118_1_149,senate,118,1,149,149,2023-06-07,PN99,85,1.0
senate_118_1_151,senate,118,1,151,151,2023-06-08,PN377,83,1.0
senate_118_1_153,senate,118,1,153,153,2023-06-12,PN138,82,1.0
senate_118_1_155,senate,118,1,155,155,2023-06-13,PN87,87,1.0
senate_118_1_156,senate,118,1,156,156,2023-06-13,PN383,87,1.0
senate_118_1_159,senate,118,1,159,159,2023-06-14,PN177,86,1.0
senate_118_1_160,senate,118,1,160,160,2023-06-14,PN86,86,1.0
senate_118_1_163,senate,118,1,163,163,2023-06-14,PN83,85,1.0
senate_118_1_165,senate,118,1,165,165,2023-06-15,PN90,85,1.0
senate_118_1_167,senate,118,1,167,167,2023-06-21,SJRES11,87,1.0
senate_118_1_168,senate,118,1,168,168,2023-06-21,PN82,87,1.0
senate_118_1_170,senate,118,1,170,170,2023-06-21,TREATYDOC1128,86,1.0
senate_118_1_171,senate,118,1,171,171,2023-06-22,HJRES44,86,1.0
senate_118_1_173,senate,118,1,173,173,2023-07-10,PN382,75,1.0
senate_118_1_175,senate,118,1,175,175,2023-07-11,PN70,81,1.0
senate_118_1_176,senate,118,1,176,176,2023-07-11,PN168,81,1.0
senate_118_1_179,senate,118,1,179,179,2023-07-11,PN81,79,1.0
senate_118_1_181,senate,118,1,181,181,2023-07-12,PN169,85,1.0
senate_118_1_183,senate,118,1,183,183,2023-07-12,PN64,87,1.0
senate_118_1_185,senate,118,1,185,185,2023-07-13,PN118,84,1.0
senate_118_1_186,senate,118,1,186,186,2023-07-13,PN94,83,1.0
senate_118_1_188,senate,118,1,188,188,2023-07-18,S2226,84,1.0
senate_118_1_212,senate,118,1,212,212,2023-07-27,S2226,84,1.0
senate_118_1_213,senate,118,1,213,213,2023-09-05,PN645,81,1.0
senate_118_1_215,senate,118,1,215,215,2023-09-06,PN743,86,1.0
senate_118_1_217,senate,118,1,217,217,2023-09-06,PN644,86,1.0
senate_118_1_219,senate,118,1,219,219,2023-09-06,PN646,84,1.0
senate_118_1_221,senate,118,1,221,221,2023-09-07,PN673,85,1.0
senate_118_1_223,senate,118,1,223,223,2023-09-11,PN551,82,1.0
senate_118_1_225,senate,118,1,225,225,2023-09-12,PN287,83,1.0
senate_118_1_227,senate,118,1,227,227,2023-09-12,HR4366,85,1.0
senate_118_1_229,senate,118,1,229,229,2023-09-18,PN591,82,1.0
senate_118_1_231,senate,118,1,231,231,2023-09-19,PN173,85,1.0
senate_118_1_233,senate,118,1,233,233,2023-09-20,HR4366,84,1.0
senate_118_1_234,senate,118,1,234,234,2023-09-20,PN677,84,1.0
senate_118_1_236,senate,118,1,236,236,2023-09-20,PN537,80,1.0
senate_118_1_238,senate,118,1,238,238,2023-09-21,PN691,83,1.0
senate_118_1_240,senate,118,1,240,240,2023-09-26,HR3935,83,1.0
senate_118_1_242,senate,118,1,242,242,2023-09-28,SJRES9,80,1.0
senate_118_1_243,senate,118,1,243,243,2023-09-28,SJRES24,80,1.0
senate_118_1_247,senate,118,1,247,247,2023-09-30,HR5860,84,1.0
senate_118_1_248,senate,118,1,248,248,2023-10-03,PN676,82,1.0
senate_118_1_250,senate,118,1,250,250,2023-10-04,PN451,84,1.0
senate_118_1_252,senate,118,1,252,252,2023-10-04,PN589,84,1.0
senate_118_1_254,senate,118,1,254,254,2023-10-16,PN812,77,1.0
senate_118_1_256,senate,118,1,256,256,2023-10-17,PN590,83,1.0
senate_118_1_258,senate,118,1,258,258,2023-10-17,PN65,84,1.0
senate_118_1_260,senate,118,1,260,260,2023-10-18,SJRES32,84,1.0
senate_118_1_262,senate,118,1,262,262,2023-10-24,PN980,81,1.0
senate_118_1_264,senate,118,1,264,264,2023-10-24,PN155,85,1.0
senate_118_1_272,senate,118,1,272,272,2023-10-26,SJRES42,84,1.0
senate_118_1_273,senate,118,1,273,273,2023-10-30,PN452,81,1.0
senate_118_1_275,senate,118,1,275,275,2023-10-31,PN1062,83,1.0
senate_118_1_284,senate,118,1,284,284,2023-11-01,HR4366,83,1.0
senate_118_1_285,senate,118,1,285,285,2023-11-01,HR662,82,1.0
senate_118_1_286,senate,118,1,286,286,2023-11-02,PN882,82,1.0
senate_118_1_288,senate,118,1,288,288,2023-11-02,PN877,82,1.0
senate_118_1_290,senate,118,1,290,290,2023-11-02,PN881,77,1.0
senate_118_1_292,senate,118,1,292,292,2023-11-06,PN649,80,1.0
senate_118_1_294,senate,118,1,294,294,2023-11-07,PN84,84,1.0
senate_118_1_296,senate,118,1,296,296,2023-11-07,PN172,85,1.0
senate_118_1_298,senate,118,1,298,298,2023-11-07,PN174,84,1.0
senate_118_1_300,senate,118,1,300,300,2023-11-08,PN786,84,1.0
senate_118_1_302,senate,118,1,302,302,2023-11-08,PN813,84,1.0
senate_118_1_303,senate,118,1,303,303,2023-11-08,SJRES38,84,1.0
senate_118_1_304,senate,118,1,304,304,2023-11-08,PN165,84,1.0
senate_118_1_307,senate,118,1,307,307,2023-11-09,PN499,78,1.0
senate_118_1_310,senate,118,1,310,310,2023-11-15,SJRES43,85,1.0
senate_118_1_312,senate,118,1,312,312,2023-11-15,HR6363,84,1.0
senate_118_1_314,senate,118,1,314,314,2023-11-27,PN903,78,1.0
senate_118_1_316,senate,118,1,316,316,2023-11-28,PN817,84,1.0
senate_118_1_318,senate,118,1,318,318,2023-11-28,PN157,84,1.0
senate_118_1_319,senate,118,1,319,319,2023-11-29,PN1022,86,1.0
senate_118_1_321,senate,118,1,321,321,2023-11-29,PN1023,85,1.0
senate_118_1_323,senate,118,1,323,323,2023-11-29,PN1053,84,1.0
senate_118_1_325,senate,118,1,325,325,2023-11-30,PN500,85,1.0
senate_118_1_327,senate,118,1,327,327,2023-12-05,PN588,86,1.0
senate_118_1_329,senate,118,1,329,329,2023-12-05,PN36,86,1.0
senate_118_1_330,senate,118,1,330,330,2023-12-06,PN648,86,1.0
senate_118_1_335,senate,118,1,335,335,2023-12-07,PN904,81,1.0
senate_118_1_337,senate,118,1,337,337,2023-12-12,PN876,85,1.0
senate_118_1_341,senate,118,1,341,341,2023-12-12,HR2670,86,1.0
senate_118_1_343,senate,118,1,343,343,2023-12-13,HR2670,86,1.0
senate_118_1_344,senate,118,1,344,344,2023-12-14,PN769,84,1.0
senate_118_1_348,senate,118,1,348,348,2023-12-19,PN981,56,1.0
senate_118_1_350,senate,118,1,350,350,2023-12-19,PN1103,56,1.0
senate_118_2_1,senate,118,2,1,353,2024-01-08,PN1020,75,1.0
